matrix time rows cols nnz iters method
Erdos981/Erdos981.mtx 0.00899775 485 485 2762 1024 best
Erdos982/Erdos982.mtx 0.0603198 5822 5822 14750 1024 native
Erdos982/Erdos982.mtx 0.0600134 5822 5822 14750 1024 best
Erdos991/Erdos991.mtx 0.00996085 492 492 2834 1024 native
Erdos991/Erdos991.mtx 0.00832791 492 492 2834 1024 best
Erdos992/Erdos992.mtx 0.066164 6100 6100 15030 1024 native
Erdos992/Erdos992.mtx 0.0627003 6100 6100 15030 1024 best
EVA/EVA.mtx 0.041413 8497 8497 6726 1024 native
EVA/EVA.mtx 0.0380855 8497 8497 6726 1024 best
FA/FA.mtx 0.231272 10617 10617 72176 1024 native
FA/FA.mtx 0.232091 10617 10617 72176 1024 best
foldoc/foldoc.mtx 0.40079 13356 13356 120238 1024 native
foldoc/foldoc.mtx 0.391188 13356 13356 120238 1024 best
afootball/football.mtx 0.000236778 35 35 118 1024 native
afootball/football.mtx 0.00021088 35 35 118 1024 best
GD00_a/GD00_a.mtx 0.00181725 352 352 458 1024 native
GD00_a/GD00_a.mtx 0.00179326 352 352 458 1024 best
GD00_c/GD00_c.mtx 0.00403569 638 638 1041 1024 native
GD00_c/GD00_c.mtx 0.00461319 638 638 1041 1024 best
GD01_a/GD01_a.mtx 0.00230118 311 311 645 1024 native
GD01_a/GD01_a.mtx 0.00169615 311 311 645 1024 best
GD01_Acap/GD01_Acap.mtx 0.00567868 953 953 645 1024 native
GD01_Acap/GD01_Acap.mtx 0.00496752 953 953 645 1024 best
GD01_b/GD01_b.mtx 8.5802e-05 18 18 37 1024 native
GD01_b/GD01_b.mtx 0.000119622 18 18 37 1024 best
GD01_c/GD01_c.mtx 0.000301744 33 33 135 1024 native
GD01_c/GD01_c.mtx 0.000255838 33 33 135 1024 best
GD02_a/GD02_a.mtx 0.000155712 23 23 87 1024 native
GD02_a/GD02_a.mtx 0.00024922 23 23 87 1024 best
GD02_b/GD02_b.mtx 0.000484474 80 80 232 1024 native
GD02_b/GD02_b.mtx 0.000578777 80 80 232 1024 best
GD06_Java/GD06_Java.mtx 0.028945 1538 1538 8032 1024 native
GD06_Java/GD06_Java.mtx 0.0287252 1538 1538 8032 1024 best
GD06_theory/GD06_theory.mtx 0.000874904 101 101 380 1024 native
GD06_theory/GD06_theory.mtx 0.000847266 101 101 380 1024 best
GD95_a/GD95_a.mtx 0.0001594 36 36 57 1024 native
GD95_a/GD95_a.mtx 0.000147197 36 36 57 1024 best
GD95_b/GD95_b.mtx 0.000302555 73 73 96 1024 native
GD95_b/GD95_b.mtx 0.000263905 73 73 96 1024 best
GD95_c/GD95_c.mtx 0.000711995 62 62 287 1024 native
GD95_c/GD95_c.mtx 0.000590734 62 62 287 1024 best
GD96_a/GD96_a.mtx 0.00858903 1096 1096 1677 1024 native
GD96_a/GD96_a.mtx 0.0103004 1096 1096 1677 1024 best
GD96_b/GD96_b.mtx 0.000608858 111 111 193 1024 native
GD96_b/GD96_b.mtx 0.000755051 111 111 193 1024 best
GD96_c/GD96_c.mtx 0.000975837 65 65 250 1024 native
GD96_c/GD96_c.mtx 0.000895792 65 65 250 1024 best
GD96_d/GD96_d.mtx 0.00107175 180 180 229 1024 native
GD96_d/GD96_d.mtx 0.00111933 180 180 229 1024 best
GD97_a/GD97_a.mtx 0.000576247 84 84 332 1024 native
GD97_a/GD97_a.mtx 0.000556714 84 84 332 1024 best
GD97_b/GD97_b.mtx 0.000810432 47 47 264 1024 native
GD97_b/GD97_b.mtx 0.000990988 47 47 264 1024 best
GD97_c/GD97_c.mtx 0.00235824 452 452 460 1024 native
GD97_c/GD97_c.mtx 0.00193648 452 452 460 1024 best
GD98_a/GD98_a.mtx 0.000131663 38 38 50 1024 native
GD98_a/GD98_a.mtx 0.000136418 38 38 50 1024 best
GD98_b/GD98_b.mtx 0.00053322 121 121 207 1024 native
GD98_b/GD98_b.mtx 0.000479548 121 121 207 1024 best
GD98_c/GD98_c.mtx 0.000795142 112 112 336 1024 native
GD98_c/GD98_c.mtx 0.000532244 112 112 336 1024 best
GD99_b/GD99_b.mtx 0.000518437 64 64 252 1024 native
GD99_b/GD99_b.mtx 0.000419767 64 64 252 1024 best
GD99_c/GD99_c.mtx 0.00049329 105 105 149 1024 native
GD99_c/GD99_c.mtx 0.000501257 105 105 149 1024 best
geom/geom.mtx 0.14434 7343 7343 23796 1024 native
geom/geom.mtx 0.138434 7343 7343 23796 1024 best
GlossGT/GlossGT.mtx 0.000341923 72 72 122 1024 native
GlossGT/GlossGT.mtx 0.000332245 72 72 122 1024 best
HEP-th/HEP-th.mtx 1.35219 27240 27240 342437 1024 native
HEP-th/HEP-th.mtx 0.69687 27240 27240 342437 1024 best
HEP-th-new/HEP-th-new.mtx 1.41273 27770 27770 352807 1024 native
HEP-th-new/HEP-th-new.mtx 0.676155 27770 27770 352807 1024 best
IMDB/IMDB.mtx 111.441 428440 896308 3782463 1024 native
IMDB/IMDB.mtx 6.72748 428440 896308 3782463 1024 best
internet/internet.mtx 3.28563 124651 124651 207214 1024 native
internet/internet.mtx 1.07337 124651 124651 207214 1024 best
Journals/Journals.mtx 0.0174276 124 124 12068 1024 native
Journals/Journals.mtx 0.018718 124 124 12068 1024 best
Kohonen/Kohonen.mtx 0.0478625 4470 4470 12731 1024 native
Kohonen/Kohonen.mtx 0.0524735 4470 4470 12731 1024 best
Lederberg/Lederberg.mtx 0.155337 8843 8843 41601 1024 native
Lederberg/Lederberg.mtx 0.147329 8843 8843 41601 1024 best
NotreDame_actors/NotreDame_actors.mtx 12.1452 392400 127823 1470404 1024 native
NotreDame_actors/NotreDame_actors.mtx 2.70816 392400 127823 1470404 1024 best
NotreDame_www/NotreDame_www.mtx 6.93093 325729 325729 929849 1024 native
NotreDame_www/NotreDame_www.mtx 2.48309 325729 325729 929849 1024 best
NotreDame_yeast/NotreDame_yeast.mtx 0.0278843 2114 2114 4480 1024 native
NotreDame_yeast/NotreDame_yeast.mtx 0.0313217 2114 2114 4480 1024 best
ODLIS/ODLIS.mtx 0.0660321 2909 2909 18246 1024 native
ODLIS/ODLIS.mtx 0.0659037 2909 2909 18246 1024 best
patents_main/patents_main.mtx 9.12165 240547 240547 560943 1024 native
patents_main/patents_main.mtx 1.87623 240547 240547 560943 1024 best
Ragusa16/Ragusa16.mtx 0.000167512 24 24 81 1024 native
Ragusa16/Ragusa16.mtx 0.000148602 24 24 81 1024 best
Ragusa18/Ragusa18.mtx 0.000119831 23 23 64 1024 native
Ragusa18/Ragusa18.mtx 0.000191762 23 23 64 1024 best
Reuters911/Reuters911.mtx 1.06842 13332 13332 296076 1024 native
Reuters911/Reuters911.mtx 0.570918 13332 13332 296076 1024 best
Roget/Roget.mtx 0.0186205 1022 1022 5075 1024 native
Roget/Roget.mtx 0.0197174 1022 1022 5075 1024 best
Sandi_authors/Sandi_authors.mtx 0.000571131 86 86 248 1024 native
Sandi_authors/Sandi_authors.mtx 0.000561632 86 86 248 1024 best
Sandi_sandi/Sandi_sandi.mtx 0.00275651 314 360 613 1024 native
Sandi_sandi/Sandi_sandi.mtx 0.00295899 314 360 613 1024 best
SciMet/SciMet.mtx 0.0446578 3084 3084 10413 1024 native
SciMet/SciMet.mtx 0.0389595 3084 3084 10413 1024 best
SmaGri/SmaGri.mtx 0.0134398 1059 1059 4919 1024 native
SmaGri/SmaGri.mtx 0.0128391 1059 1059 4919 1024 best
SmallW/SmallW.mtx 0.00283847 396 396 994 1024 native
SmallW/SmallW.mtx 0.00298453 396 396 994 1024 best
Stranke94/Stranke94.mtx 0.000145117 10 10 90 1024 native
Stranke94/Stranke94.mtx 0.000129606 10 10 90 1024 best
Tina_AskCal/Tina_AskCal.mtx 7.4598e-05 11 11 29 1024 native
Tina_AskCal/Tina_AskCal.mtx 6.5535e-05 11 11 29 1024 best
Tina_AskCog/Tina_AskCog.mtx 6.7027e-05 11 11 36 1024 native
Tina_AskCog/Tina_AskCog.mtx 7.2217e-05 11 11 36 1024 best
Tina_DisCal/Tina_DisCal.mtx 7.4104e-05 11 11 41 1024 native
Tina_DisCal/Tina_DisCal.mtx 0.000121324 11 11 41 1024 best
Tina_DisCog/Tina_DisCog.mtx 9.7433e-05 11 11 48 1024 native
Tina_DisCog/Tina_DisCog.mtx 9.035e-05 11 11 48 1024 best
USAir97/USAir97.mtx 0.011078 332 332 4252 1024 native
USAir97/USAir97.mtx 0.0101891 332 332 4252 1024 best
USpowerGrid/USpowerGrid.mtx 0.0787785 4941 4941 13188 1024 native
USpowerGrid/USpowerGrid.mtx 0.0753443 4941 4941 13188 1024 best
Wordnet3/Wordnet3.mtx 1.4785 82670 82670 132964 1024 native
Wordnet3/Wordnet3.mtx 0.757592 82670 82670 132964 1024 best
WorldCities/WorldCities.mtx 0.0140173 315 100 7518 1024 native
WorldCities/WorldCities.mtx 0.014921 315 100 7518 1024 best
yeast/yeast.mtx 0.0506594 2361 2361 13828 1024 native
yeast/yeast.mtx 0.0520839 2361 2361 13828 1024 best
Zewail/Zewail.mtx 0.162785 6752 6752 54233 1024 native
Zewail/Zewail.mtx 0.15484 6752 6752 54233 1024 best
extr1b/extr1b.mtx 0.0233091 2836 2836 11404 1024 native
extr1b/extr1b.mtx 0.0234225 2836 2836 11404 1024 best
hydr1c/hydr1c.mtx 0.0589087 5308 5308 23752 1024 native
hydr1c/hydr1c.mtx 0.058772 5308 5308 23752 1024 best
c-18/c-18.mtx 0.0344836 2169 2169 15145 1024 native
c-18/c-18.mtx 0.0333926 2169 2169 15145 1024 best
c-19/c-19.mtx 0.0439495 2327 2327 21817 1024 native
c-19/c-19.mtx 0.0438371 2327 2327 21817 1024 best
c-20/c-20.mtx 0.0432181 2921 2921 22685 1024 native
c-20/c-20.mtx 0.0435404 2921 2921 22685 1024 best
c-21/c-21.mtx 0.0633745 3509 3509 32157 1024 native
c-21/c-21.mtx 0.0636154 3509 3509 32157 1024 best
c-22/c-22.mtx 0.059774 3792 3792 28872 1024 native
c-22/c-22.mtx 0.0571757 3792 3792 28872 1024 best
c-23/c-23.mtx 0.0578057 3969 3969 31079 1024 native
c-23/c-23.mtx 0.0583957 3969 3969 31079 1024 best
c-24/c-24.mtx 0.0698691 4119 4119 35699 1024 native
c-24/c-24.mtx 0.068941 4119 4119 35699 1024 best
c-25/c-25.mtx 0.0883613 3797 3797 49635 1024 native
c-25/c-25.mtx 0.0894407 3797 3797 49635 1024 best
c-26/c-26.mtx 0.0677968 4307 4307 34537 1024 native
c-26/c-26.mtx 0.0681563 4307 4307 34537 1024 best
c-27/c-27.mtx 0.0682475 4563 4563 31375 1024 native
c-27/c-27.mtx 0.0686893 4563 4563 31375 1024 best
c-28/c-28.mtx 0.0676636 4598 4598 30590 1024 native
c-28/c-28.mtx 0.0678386 4598 4598 30590 1024 best
c-29/c-29.mtx 0.0835445 5033 5033 43731 1024 native
c-29/c-29.mtx 0.083319 5033 5033 43731 1024 best
c-30/c-30.mtx 0.0999279 5321 5321 65693 1024 native
c-30/c-30.mtx 0.0996661 5321 5321 65693 1024 best
c-31/c-31.mtx 0.13194 5339 5339 78571 1024 native
c-31/c-31.mtx 0.134185 5339 5339 78571 1024 best
c-32/c-32.mtx 0.0781371 5975 5975 54471 1024 native
c-32/c-32.mtx 0.0787677 5975 5975 54471 1024 best
c-33/c-33.mtx 0.10091 6317 6317 56123 1024 native
c-33/c-33.mtx 0.100156 6317 6317 56123 1024 best
c-34/c-34.mtx 0.116582 6611 6611 64333 1024 native
c-34/c-34.mtx 0.116562 6611 6611 64333 1024 best
c-35/c-35.mtx 0.127588 6537 6537 62891 1024 native
c-35/c-35.mtx 0.127702 6537 6537 62891 1024 best
c-36/c-36.mtx 0.127525 7479 7479 65941 1024 native
c-36/c-36.mtx 0.117305 7479 7479 65941 1024 best
c-37/c-37.mtx 0.144164 8204 8204 74676 1024 native
c-37/c-37.mtx 0.145308 8204 8204 74676 1024 best
c-38/c-38.mtx 0.153406 8127 8127 77689 1024 native
c-38/c-38.mtx 0.15041 8127 8127 77689 1024 best
c-39/c-39.mtx 0.321949 9271 9271 136811 1024 native
c-39/c-39.mtx 0.318411 9271 9271 136811 1024 best
c-40/c-40.mtx 0.122082 9941 9941 81501 1024 native
c-40/c-40.mtx 0.135069 9941 9941 81501 1024 best
c-41/c-41.mtx 0.199223 9769 9769 101745 1024 native
c-41/c-41.mtx 0.198558 9769 9769 101745 1024 best
c-42/c-42.mtx 0.207104 10471 10471 110285 1024 native
c-42/c-42.mtx 0.2179 10471 10471 110285 1024 best
c-43/c-43.mtx 0.254016 11125 11125 123675 1024 native
c-43/c-43.mtx 0.255975 11125 11125 123675 1024 best
c-44/c-44.mtx 0.18945 10728 10728 85000 1024 native
c-44/c-44.mtx 0.180632 10728 10728 85000 1024 best
c-45/c-45.mtx 0.466361 13206 13206 174452 1024 native
c-45/c-45.mtx 0.438424 13206 13206 174452 1024 best
c-46/c-46.mtx 0.320506 14913 14913 130397 1024 native
c-46/c-46.mtx 0.331238 14913 14913 130397 1024 best
c-47/c-47.mtx 0.726886 15343 15343 211401 1024 native
c-47/c-47.mtx 0.455301 15343 15343 211401 1024 best
c-48/c-48.mtx 0.51481 18354 18354 166080 1024 native
c-48/c-48.mtx 0.417482 18354 18354 166080 1024 best
c-49/c-49.mtx 0.516361 21132 21132 157042 1024 native
c-49/c-49.mtx 0.433341 21132 21132 157042 1024 best
c-50/c-50.mtx 0.656582 22401 22401 193625 1024 native
c-50/c-50.mtx 0.450983 22401 22401 193625 1024 best
c-51/c-51.mtx 0.690719 23196 23196 203050 1024 native
c-51/c-51.mtx 0.465935 23196 23196 203050 1024 best
c-52/c-52.mtx 0.754891 23948 23948 202716 1024 native
c-52/c-52.mtx 0.520464 23948 23948 202716 1024 best
c-53/c-53.mtx 1.46628 30235 30235 372213 1024 native
c-53/c-53.mtx 0.763668 30235 30235 372213 1024 best
c-54/c-54.mtx 1.49665 31793 31793 391693 1024 native
c-54/c-54.mtx 0.774542 31793 31793 391693 1024 best
c-56/c-56.mtx 1.53032 35910 35910 380900 1024 native
c-56/c-56.mtx 0.779226 35910 35910 380900 1024 best
c-57/c-57.mtx 1.68081 37833 37833 405197 1024 native
c-57/c-57.mtx 0.830045 37833 37833 405197 1024 best
c-60/c-60.mtx 1.29385 43640 43640 298578 1024 native
c-60/c-60.mtx 0.711559 43640 43640 298578 1024 best
c-61/c-61.mtx 1.43639 43618 43618 310016 1024 native
c-61/c-61.mtx 0.759091 43618 43618 310016 1024 best
c-65/c-65.mtx 1.55904 48066 48066 360528 1024 native
c-65/c-65.mtx 0.824168 48066 48066 360528 1024 best
c-big/c-big.mtx 17.4364 345241 345241 2341011 1024 native
c-big/c-big.mtx 3.61759 345241 345241 2341011 1024 best
c-64b/c-64b.mtx 3.4911 51035 51035 717841 1024 native
c-64b/c-64b.mtx 1.28315 51035 51035 717841 1024 best
c-66b/c-66b.mtx 2.76046 49989 49989 499007 1024 native
c-66b/c-66b.mtx 1.12077 49989 49989 499007 1024 best
c-67b/c-67b.mtx 2.91014 57975 57975 531935 1024 native
c-67b/c-67b.mtx 1.28198 57975 57975 531935 1024 best
c-73b/c-73b.mtx 8.23998 169422 169422 1279274 1024 native
c-73b/c-73b.mtx 2.09554 169422 169422 1279274 1024 best
conf5_0-4x4-10/conf5_0-4x4-10.mtx 0.235033 3072 3072 119808 1024 native
conf5_0-4x4-10/conf5_0-4x4-10.mtx 0.231602 3072 3072 119808 1024 best
conf5_0-4x4-14/conf5_0-4x4-14.mtx 0.21447 3072 3072 119808 1024 native
conf5_0-4x4-14/conf5_0-4x4-14.mtx 0.220149 3072 3072 119808 1024 best
conf5_0-4x4-18/conf5_0-4x4-18.mtx 0.208342 3072 3072 119808 1024 native
conf5_0-4x4-18/conf5_0-4x4-18.mtx 0.220684 3072 3072 119808 1024 best
conf5_0-4x4-22/conf5_0-4x4-22.mtx 0.229201 3072 3072 119808 1024 native
conf5_0-4x4-22/conf5_0-4x4-22.mtx 0.231959 3072 3072 119808 1024 best
conf5_0-4x4-26/conf5_0-4x4-26.mtx 0.214261 3072 3072 119808 1024 native
conf5_0-4x4-26/conf5_0-4x4-26.mtx 0.233572 3072 3072 119808 1024 best
conf6_0-4x4-20/conf6_0-4x4-20.mtx 0.230748 3072 3072 119808 1024 native
conf6_0-4x4-20/conf6_0-4x4-20.mtx 0.230703 3072 3072 119808 1024 best
conf6_0-4x4-30/conf6_0-4x4-30.mtx 0.208754 3072 3072 119808 1024 native
conf6_0-4x4-30/conf6_0-4x4-30.mtx 0.236046 3072 3072 119808 1024 best
conf5_4-8x8-05/conf5_4-8x8-05.mtx 6.02832 49152 49152 1916928 1024 native
conf5_4-8x8-05/conf5_4-8x8-05.mtx 2.00661 49152 49152 1916928 1024 best
conf5_4-8x8-10/conf5_4-8x8-10.mtx 5.99759 49152 49152 1916928 1024 native
conf5_4-8x8-10/conf5_4-8x8-10.mtx 1.99433 49152 49152 1916928 1024 best
conf5_4-8x8-15/conf5_4-8x8-15.mtx 6.07042 49152 49152 1916928 1024 native
conf5_4-8x8-15/conf5_4-8x8-15.mtx 1.99282 49152 49152 1916928 1024 best
conf5_4-8x8-20/conf5_4-8x8-20.mtx 5.9854 49152 49152 1916928 1024 native
conf5_4-8x8-20/conf5_4-8x8-20.mtx 2.00058 49152 49152 1916928 1024 best
conf6_0-8x8-20/conf6_0-8x8-20.mtx 5.98302 49152 49152 1916928 1024 native
conf6_0-8x8-20/conf6_0-8x8-20.mtx 2.02863 49152 49152 1916928 1024 best
conf6_0-8x8-30/conf6_0-8x8-30.mtx 6.01009 49152 49152 1916928 1024 native
conf6_0-8x8-30/conf6_0-8x8-30.mtx 2.02534 49152 49152 1916928 1024 best
conf6_0-8x8-80/conf6_0-8x8-80.mtx 6.04554 49152 49152 1916928 1024 native
conf6_0-8x8-80/conf6_0-8x8-80.mtx 2.00574 49152 49152 1916928 1024 best
s1rmq4m1/s1rmq4m1.mtx 0.895881 5489 5489 281111 1024 native
s1rmq4m1/s1rmq4m1.mtx 0.465924 5489 5489 281111 1024 best
s2rmq4m1/s2rmq4m1.mtx 0.896572 5489 5489 281111 1024 native
s2rmq4m1/s2rmq4m1.mtx 0.45013 5489 5489 281111 1024 best
s3rmq4m1/s3rmq4m1.mtx 0.91093 5489 5489 281111 1024 native
s3rmq4m1/s3rmq4m1.mtx 0.458752 5489 5489 281111 1024 best
s1rmt3m1/s1rmt3m1.mtx 0.695019 5489 5489 219521 1024 native
s1rmt3m1/s1rmt3m1.mtx 0.399095 5489 5489 219521 1024 best
s2rmt3m1/s2rmt3m1.mtx 0.669844 5489 5489 219521 1024 native
s2rmt3m1/s2rmt3m1.mtx 0.43601 5489 5489 219521 1024 best
s3rmt3m1/s3rmt3m1.mtx 0.695453 5489 5489 219521 1024 native
s3rmt3m1/s3rmt3m1.mtx 0.414145 5489 5489 219521 1024 best
s3rmt3m3/s3rmt3m3.mtx 0.609489 5357 5357 207695 1024 native
s3rmt3m3/s3rmt3m3.mtx 0.400899 5357 5357 207695 1024 best
cryg10000/cryg10000.mtx 0.0646832 10000 10000 49699 1024 native
cryg10000/cryg10000.mtx 0.0650215 10000 10000 49699 1024 best
cryg2500/cryg2500.mtx 0.016332 2500 2500 12349 1024 native
cryg2500/cryg2500.mtx 0.016152 2500 2500 12349 1024 best
dw2048/dw2048.mtx 0.0166647 2048 2048 10114 1024 native
dw2048/dw2048.mtx 0.0156038 2048 2048 10114 1024 best
dw8192/dw8192.mtx 0.0653823 8192 8192 41746 1024 native
dw8192/dw8192.mtx 0.067637 8192 8192 41746 1024 best
dwa512/dwa512.mtx 0.00513024 512 512 2480 1024 native
dwa512/dwa512.mtx 0.00577673 512 512 2480 1024 best
dwb512/dwb512.mtx 0.00458379 512 512 2500 1024 native
dwb512/dwb512.mtx 0.00552383 512 512 2500 1024 best
dwg961a/dwg961a.mtx 0.00525392 961 961 3405 1024 native
dwg961a/dwg961a.mtx 0.00579159 961 961 3405 1024 best
dwg961b/dwg961b.mtx 0.0149798 961 961 10591 1024 native
dwg961b/dwg961b.mtx 0.015557 961 961 10591 1024 best
mhd1280a/mhd1280a.mtx 0.0802993 1280 1280 47906 1024 native
mhd1280a/mhd1280a.mtx 0.084269 1280 1280 47906 1024 best
mhd3200a/mhd3200a.mtx 0.138785 3200 3200 68026 1024 native
mhd3200a/mhd3200a.mtx 0.131671 3200 3200 68026 1024 best
mhd3200b/mhd3200b.mtx 0.0353594 3200 3200 18316 1024 native
mhd3200b/mhd3200b.mtx 0.0357213 3200 3200 18316 1024 best
mhd4800a/mhd4800a.mtx 0.206852 4800 4800 102252 1024 native
mhd4800a/mhd4800a.mtx 0.215201 4800 4800 102252 1024 best
mhd4800b/mhd4800b.mtx 0.0528306 4800 4800 27520 1024 native
mhd4800b/mhd4800b.mtx 0.052044 4800 4800 27520 1024 best
qh1484/qh1484.mtx 0.0135285 1484 1484 6110 1024 native
qh1484/qh1484.mtx 0.0133667 1484 1484 6110 1024 best
qh768/qh768.mtx 0.00775542 768 768 2934 1024 native
qh768/qh768.mtx 0.0074707 768 768 2934 1024 best
rdb1250/rdb1250.mtx 0.0097851 1250 1250 7300 1024 native
rdb1250/rdb1250.mtx 0.00996122 1250 1250 7300 1024 best
rdb1250l/rdb1250l.mtx 0.0103807 1250 1250 7300 1024 native
rdb1250l/rdb1250l.mtx 0.0102913 1250 1250 7300 1024 best
rdb200/rdb200.mtx 0.00174735 200 200 1120 1024 native
rdb200/rdb200.mtx 0.00193876 200 200 1120 1024 best
rdb200l/rdb200l.mtx 0.00294862 200 200 1120 1024 native
rdb200l/rdb200l.mtx 0.00194468 200 200 1120 1024 best
rdb2048_noL/rdb2048_noL.mtx 0.0160428 2048 2048 12032 1024 native
rdb2048_noL/rdb2048_noL.mtx 0.016282 2048 2048 12032 1024 best
rdb3200l/rdb3200l.mtx 0.0256553 3200 3200 18880 1024 native
rdb3200l/rdb3200l.mtx 0.0250206 3200 3200 18880 1024 best
rdb450/rdb450.mtx 0.00598726 450 450 2580 1024 native
rdb450/rdb450.mtx 0.00430255 450 450 2580 1024 best
rdb450l/rdb450l.mtx 0.00413595 450 450 2580 1024 native
rdb450l/rdb450l.mtx 0.00421827 450 450 2580 1024 best
rdb800l/rdb800l.mtx 0.00632555 800 800 4640 1024 native
rdb800l/rdb800l.mtx 0.00649345 800 800 4640 1024 best
tols1090/tols1090.mtx 0.00644775 1090 1090 3546 1024 native
tols1090/tols1090.mtx 0.00681242 1090 1090 3546 1024 best
tols2000/tols2000.mtx 0.00918564 2000 2000 5184 1024 native
tols2000/tols2000.mtx 0.00920666 2000 2000 5184 1024 best
tols340/tols340.mtx 0.00355728 340 340 2196 1024 native
tols340/tols340.mtx 0.00405805 340 340 2196 1024 best
tols4000/tols4000.mtx 0.0165655 4000 4000 8784 1024 native
tols4000/tols4000.mtx 0.0165307 4000 4000 8784 1024 best
tols90/tols90.mtx 0.00278328 90 90 1746 1024 native
tols90/tols90.mtx 0.00388185 90 90 1746 1024 best
invextr1_new/invextr1_new.mtx 5.73909 30412 30412 1793881 1024 native
invextr1_new/invextr1_new.mtx 1.90694 30412 30412 1793881 1024 best
mixtank_new/mixtank_new.mtx 6.31131 29957 29957 1995041 1024 native
mixtank_new/mixtank_new.mtx 1.97849 29957 29957 1995041 1024 best
nug08-3rd/nug08-3rd.mtx 0.44193 19728 29856 148416 1024 native
nug08-3rd/nug08-3rd.mtx 0.435836 19728 29856 148416 1024 best
pds-30/pds-30.mtx 4.13688 49944 158489 340635 1024 native
pds-30/pds-30.mtx 1.08773 49944 158489 340635 1024 best
pds-40/pds-40.mtx 8.9373 66844 217531 466800 1024 native
pds-40/pds-40.mtx 1.38287 66844 217531 466800 1024 best
pds-50/pds-50.mtx 13.4208 83060 275814 590833 1024 native
pds-50/pds-50.mtx 1.61515 83060 275814 590833 1024 best
pds-60/pds-60.mtx 17.1937 99431 336421 719557 1024 native
pds-60/pds-60.mtx 1.86362 99431 336421 719557 1024 best
pds-70/pds-70.mtx 20.166 114944 390005 833465 1024 native
pds-70/pds-70.mtx 2.15574 114944 390005 833465 1024 best
pds-80/pds-80.mtx 22.9567 129181 434580 927826 1024 native
pds-80/pds-80.mtx 2.31421 129181 434580 927826 1024 best
pds-90/pds-90.mtx 24.8115 142823 475448 1014136 1024 native
pds-90/pds-90.mtx 2.53085 142823 475448 1014136 1024 best
pds-100/pds-100.mtx 26.9577 156243 514577 1096002 1024 native
pds-100/pds-100.mtx 2.64848 156243 514577 1096002 1024 best
rail507/rail507.mtx 1.26373 507 63516 409856 1024 native
rail507/rail507.mtx 0.777134 507 63516 409856 1024 best
rail516/rail516.mtx 0.922389 516 47827 315412 1024 native
rail516/rail516.mtx 0.596353 516 47827 315412 1024 best
rail582/rail582.mtx 1.23488 582 56097 402290 1024 native
rail582/rail582.mtx 0.74623 582 56097 402290 1024 best
rail2586/rail2586.mtx 55.7937 2586 923269 8011362 1024 native
rail2586/rail2586.mtx 9.3052 2586 923269 8011362 1024 best
sgpf5y6/sgpf5y6.mtx 4.28393 246077 312540 831976 1024 native
sgpf5y6/sgpf5y6.mtx 2.27475 246077 312540 831976 1024 best
stormG2_1000/stormG2_1000.mtx 20.8851 528185 1377306 3459881 1024 native
stormG2_1000/stormG2_1000.mtx 6.86658 528185 1377306 3459881 1024 best
watson_1/watson_1.mtx 6.32688 201155 386992 1055093 1024 native
watson_1/watson_1.mtx 2.49766 201155 386992 1055093 1024 best
watson_2/watson_2.mtx 8.22792 352013 677224 1846391 1024 native
watson_2/watson_2.mtx 3.9362 352013 677224 1846391 1024 best
cont11_l/cont11_l.mtx 33.4916 1468599 1961394 5382999 1024 native
cont11_l/cont11_l.mtx 11.4649 1468599 1961394 5382999 1024 best
cont1_l/cont1_l.mtx 39.0227 1918399 1921596 7031999 1024 native
cont1_l/cont1_l.mtx 13.1811 1918399 1921596 7031999 1024 best
fome11/fome11.mtx 0.316122 12142 24460 71264 1024 native
fome11/fome11.mtx 0.316129 12142 24460 71264 1024 best
fome12/fome12.mtx 0.854908 24284 48920 142528 1024 native
fome12/fome12.mtx 0.510484 24284 48920 142528 1024 best
fome13/fome13.mtx 2.23466 48568 97840 285056 1024 native
fome13/fome13.mtx 0.896877 48568 97840 285056 1024 best
fome20/fome20.mtx 1.75948 33874 108175 232647 1024 native
fome20/fome20.mtx 0.782376 33874 108175 232647 1024 best
fome21/fome21.mtx 3.94182 67748 216350 465294 1024 native
fome21/fome21.mtx 1.33922 67748 216350 465294 1024 best
neos/neos.mtx 7.84296 479119 515905 1526794 1024 native
neos/neos.mtx 3.52677 479119 515905 1526794 1024 best
neos1/neos1.mtx 2.64321 131581 133473 599590 1024 native
neos1/neos1.mtx 1.40538 131581 133473 599590 1024 best
neos2/neos2.mtx 2.94712 132568 134128 685087 1024 native
neos2/neos2.mtx 1.51411 132568 134128 685087 1024 best
neos3/neos3.mtx 10.2747 512209 518832 2055024 1024 native
neos3/neos3.mtx 4.02124 512209 518832 2055024 1024 best
gams10am/gams10am.mtx 0.000768154 114 171 407 1024 native
gams10am/gams10am.mtx 0.000644345 114 171 407 1024 best
gams30am/gams30am.mtx 0.00198893 354 531 1287 1024 native
gams30am/gams30am.mtx 0.00236479 354 531 1287 1024 best
gams60am/gams60am.mtx 0.00493234 714 1071 2607 1024 native
gams60am/gams60am.mtx 0.0040313 714 1071 2607 1024 best
gas11/gas11.mtx 0.00540285 459 862 2166 1024 native
gas11/gas11.mtx 0.00503092 459 862 2166 1024 best
aa01/aa01.mtx 0.10927 823 8904 72965 1024 native
aa01/aa01.mtx 0.109475 823 8904 72965 1024 best
aa03/aa03.mtx 0.10633 825 8627 70806 1024 native
aa03/aa03.mtx 0.107295 825 8627 70806 1024 best
