matrix time rows cols nnz iters method
fs_541_3/fs_541_3.mtx 0.25855 541 541 4285 1024 clgpu
fs_541_4/fs_541_4.mtx 0.0056957 541 541 4285 1024 native
fs_541_4/fs_541_4.mtx 0.531331 541 541 4285 1024 opencl
fs_541_4/fs_541_4.mtx 0.263023 541 541 4285 1024 clgpu
fs_680_1/fs_680_1.mtx 0.00439605 680 680 2646 1024 native
fs_680_1/fs_680_1.mtx 0.522021 680 680 2646 1024 opencl
fs_680_1/fs_680_1.mtx 0.269352 680 680 2646 1024 clgpu
fs_680_2/fs_680_2.mtx 0.00457701 680 680 2646 1024 native
fs_680_2/fs_680_2.mtx 0.524479 680 680 2646 1024 opencl
fs_680_2/fs_680_2.mtx 0.27421 680 680 2646 1024 clgpu
fs_680_3/fs_680_3.mtx 0.0040064 680 680 2646 1024 native
fs_680_3/fs_680_3.mtx 0.525546 680 680 2646 1024 opencl
fs_680_3/fs_680_3.mtx 0.266154 680 680 2646 1024 clgpu
fs_760_2/fs_760_2.mtx 0.00881443 760 760 5976 1024 native
fs_760_2/fs_760_2.mtx 0.53879 760 760 5976 1024 opencl
fs_760_2/fs_760_2.mtx 0.268258 760 760 5976 1024 clgpu
fs_760_3/fs_760_3.mtx 0.00868724 760 760 5976 1024 native
fs_760_3/fs_760_3.mtx 0.542644 760 760 5976 1024 opencl
fs_760_3/fs_760_3.mtx 0.260731 760 760 5976 1024 clgpu
gemat1/gemat1.mtx 0.110172 4929 10595 47369 1024 native
gemat1/gemat1.mtx 0.611797 4929 10595 47369 1024 opencl
gemat1/gemat1.mtx 0.308768 4929 10595 47369 1024 clgpu
gemat11/gemat11.mtx 0.0904552 4929 4929 33185 1024 native
gemat11/gemat11.mtx 0.577258 4929 4929 33185 1024 opencl
gemat11/gemat11.mtx 0.299189 4929 4929 33185 1024 clgpu
gemat12/gemat12.mtx 0.0925414 4929 4929 33111 1024 native
gemat12/gemat12.mtx 0.604042 4929 4929 33111 1024 opencl
gemat12/gemat12.mtx 0.29707 4929 4929 33111 1024 clgpu
gent113/gent113.mtx 0.00210427 113 113 655 1024 native
gent113/gent113.mtx 0.526618 113 113 655 1024 opencl
gent113/gent113.mtx 0.259979 113 113 655 1024 clgpu
gr_30_30/gr_30_30.mtx 0.0080683 900 900 7744 1024 native
gr_30_30/gr_30_30.mtx 0.515868 900 900 7744 1024 opencl
gr_30_30/gr_30_30.mtx 0.270591 900 900 7744 1024 clgpu
gre_1107/gre_1107.mtx 0.013796 1107 1107 5664 1024 native
gre_1107/gre_1107.mtx 0.538129 1107 1107 5664 1024 opencl
gre_1107/gre_1107.mtx 0.261599 1107 1107 5664 1024 clgpu
gre_115/gre_115.mtx 0.00149525 115 115 421 1024 native
gre_115/gre_115.mtx 0.523632 115 115 421 1024 opencl
gre_115/gre_115.mtx 0.264915 115 115 421 1024 clgpu
gre_216a/gre_216a.mtx 0.00485948 216 216 876 1024 native
gre_216a/gre_216a.mtx 0.520998 216 216 876 1024 opencl
gre_216a/gre_216a.mtx 0.25764 216 216 876 1024 clgpu
gre_216b/gre_216b.mtx 0.00345562 216 216 876 1024 native
gre_216b/gre_216b.mtx 0.514159 216 216 876 1024 opencl
gre_216b/gre_216b.mtx 0.263465 216 216 876 1024 clgpu
gre_343/gre_343.mtx 0.0059682 343 343 1435 1024 native
gre_343/gre_343.mtx 0.515749 343 343 1435 1024 opencl
gre_343/gre_343.mtx 0.265443 343 343 1435 1024 clgpu
gre_512/gre_512.mtx 0.00738607 512 512 2192 1024 native
gre_512/gre_512.mtx 0.523734 512 512 2192 1024 opencl
gre_512/gre_512.mtx 0.253424 512 512 2192 1024 clgpu
hor_131/hor_131.mtx 0.0102777 434 434 4710 1024 native
hor_131/hor_131.mtx 0.537669 434 434 4710 1024 opencl
hor_131/hor_131.mtx 0.25788 434 434 4710 1024 clgpu
ibm32/ibm32.mtx 0.000280356 32 32 126 1024 native
ibm32/ibm32.mtx 0.517849 32 32 126 1024 opencl
ibm32/ibm32.mtx 0.273302 32 32 126 1024 clgpu
illc1033/illc1033.mtx 0.00924696 1033 320 4732 1024 native
illc1033/illc1033.mtx 0.538493 1033 320 4732 1024 opencl
illc1033/illc1033.mtx 0.278053 1033 320 4732 1024 clgpu
illc1850/illc1850.mtx 0.0151986 1850 712 8758 1024 native
illc1850/illc1850.mtx 0.537987 1850 712 8758 1024 opencl
illc1850/illc1850.mtx 0.257989 1850 712 8758 1024 clgpu
impcol_a/impcol_a.mtx 0.00255315 207 207 572 1024 native
impcol_a/impcol_a.mtx 0.53329 207 207 572 1024 opencl
impcol_a/impcol_a.mtx 0.264988 207 207 572 1024 clgpu
impcol_c/impcol_c.mtx 0.000972776 137 137 411 1024 native
impcol_c/impcol_c.mtx 0.517149 137 137 411 1024 opencl
impcol_c/impcol_c.mtx 0.262625 137 137 411 1024 clgpu
impcol_d/impcol_d.mtx 0.00317874 425 425 1339 1024 native
impcol_d/impcol_d.mtx 0.52665 425 425 1339 1024 opencl
impcol_d/impcol_d.mtx 0.266391 425 425 1339 1024 clgpu
impcol_e/impcol_e.mtx 0.0030329 225 225 1308 1024 native
impcol_e/impcol_e.mtx 0.519936 225 225 1308 1024 opencl
impcol_e/impcol_e.mtx 0.259347 225 225 1308 1024 clgpu
jagmesh1/jagmesh1.mtx 0.00725599 936 936 6264 1024 native
jagmesh1/jagmesh1.mtx 0.532947 936 936 6264 1024 opencl
jagmesh1/jagmesh1.mtx 0.274442 936 936 6264 1024 clgpu
jagmesh2/jagmesh2.mtx 0.0078542 1009 1009 6865 1024 native
jagmesh2/jagmesh2.mtx 0.528023 1009 1009 6865 1024 opencl
jagmesh2/jagmesh2.mtx 0.265642 1009 1009 6865 1024 clgpu
jagmesh3/jagmesh3.mtx 0.00805784 1089 1089 7361 1024 native
jagmesh3/jagmesh3.mtx 0.533334 1089 1089 7361 1024 opencl
jagmesh3/jagmesh3.mtx 0.277128 1089 1089 7361 1024 clgpu
jagmesh4/jagmesh4.mtx 0.0110187 1440 1440 9504 1024 native
jagmesh4/jagmesh4.mtx 0.542493 1440 1440 9504 1024 opencl
jagmesh4/jagmesh4.mtx 0.269621 1440 1440 9504 1024 clgpu
jagmesh5/jagmesh5.mtx 0.0087965 1180 1180 7750 1024 native
jagmesh5/jagmesh5.mtx 0.525137 1180 1180 7750 1024 opencl
jagmesh5/jagmesh5.mtx 0.280253 1180 1180 7750 1024 clgpu
jagmesh6/jagmesh6.mtx 0.0102889 1377 1377 8993 1024 native
jagmesh6/jagmesh6.mtx 0.532751 1377 1377 8993 1024 opencl
jagmesh6/jagmesh6.mtx 0.269772 1377 1377 8993 1024 clgpu
jagmesh8/jagmesh8.mtx 0.00936566 1141 1141 7465 1024 native
jagmesh8/jagmesh8.mtx 0.531039 1141 1141 7465 1024 opencl
jagmesh8/jagmesh8.mtx 0.270338 1141 1141 7465 1024 clgpu
jagmesh9/jagmesh9.mtx 0.00992193 1349 1349 9101 1024 native
jagmesh9/jagmesh9.mtx 0.52147 1349 1349 9101 1024 opencl
jagmesh9/jagmesh9.mtx 0.258295 1349 1349 9101 1024 clgpu
jgl009/jgl009.mtx 7.6843e-05 9 9 50 1024 native
jgl009/jgl009.mtx 0.505995 9 9 50 1024 opencl
jgl009/jgl009.mtx 0.252312 9 9 50 1024 clgpu
jgl011/jgl011.mtx 0.000198853 11 11 76 1024 native
jgl011/jgl011.mtx 0.519573 11 11 76 1024 opencl
jgl011/jgl011.mtx 0.261102 11 11 76 1024 clgpu
jpwh_991/jpwh_991.mtx 0.0184351 991 991 6027 1024 native
jpwh_991/jpwh_991.mtx 0.534575 991 991 6027 1024 opencl
jpwh_991/jpwh_991.mtx 0.262759 991 991 6027 1024 clgpu
lns_131/lns_131.mtx 0.00141162 131 131 536 1024 native
lns_131/lns_131.mtx 0.521471 131 131 536 1024 opencl
lns_131/lns_131.mtx 0.264179 131 131 536 1024 clgpu
lns_3937/lns_3937.mtx 0.0325051 3937 3937 25407 1024 native
lns_3937/lns_3937.mtx 0.5748 3937 3937 25407 1024 opencl
lns_3937/lns_3937.mtx 0.293891 3937 3937 25407 1024 clgpu
lns_511/lns_511.mtx 0.00478565 511 511 2796 1024 native
lns_511/lns_511.mtx 0.531004 511 511 2796 1024 opencl
lns_511/lns_511.mtx 0.266807 511 511 2796 1024 clgpu
lnsp3937/lnsp3937.mtx 0.0276819 3937 3937 25407 1024 native
lnsp3937/lnsp3937.mtx 0.572043 3937 3937 25407 1024 opencl
lnsp3937/lnsp3937.mtx 0.306921 3937 3937 25407 1024 clgpu
lnsp_511/lnsp_511.mtx 0.00434542 511 511 2796 1024 native
lnsp_511/lnsp_511.mtx 0.538956 511 511 2796 1024 opencl
lnsp_511/lnsp_511.mtx 0.269147 511 511 2796 1024 clgpu
lshp1009/lshp1009.mtx 0.00780158 1009 1009 6865 1024 native
lshp1009/lshp1009.mtx 0.535272 1009 1009 6865 1024 opencl
lshp1009/lshp1009.mtx 0.271027 1009 1009 6865 1024 clgpu
lshp1270/lshp1270.mtx 0.00955734 1270 1270 8668 1024 native
lshp1270/lshp1270.mtx 0.533079 1270 1270 8668 1024 opencl
lshp1270/lshp1270.mtx 0.27128 1270 1270 8668 1024 clgpu
lshp1561/lshp1561.mtx 0.0115396 1561 1561 10681 1024 native
lshp1561/lshp1561.mtx 0.543555 1561 1561 10681 1024 opencl
lshp1561/lshp1561.mtx 0.275034 1561 1561 10681 1024 clgpu
lshp1882/lshp1882.mtx 0.0140917 1882 1882 12904 1024 native
lshp1882/lshp1882.mtx 0.514952 1882 1882 12904 1024 opencl
lshp1882/lshp1882.mtx 0.276397 1882 1882 12904 1024 clgpu
lshp2233/lshp2233.mtx 0.0165319 2233 2233 15337 1024 native
lshp2233/lshp2233.mtx 0.528718 2233 2233 15337 1024 opencl
lshp2233/lshp2233.mtx 0.275844 2233 2233 15337 1024 clgpu
lshp2614/lshp2614.mtx 0.0195516 2614 2614 17980 1024 native
lshp2614/lshp2614.mtx 0.562498 2614 2614 17980 1024 opencl
lshp2614/lshp2614.mtx 0.28466 2614 2614 17980 1024 clgpu
lshp3025/lshp3025.mtx 0.0222568 3025 3025 20833 1024 native
lshp3025/lshp3025.mtx 0.550547 3025 3025 20833 1024 opencl
lshp3025/lshp3025.mtx 0.280277 3025 3025 20833 1024 clgpu
lshp3466/lshp3466.mtx 0.0254049 3466 3466 23896 1024 native
lshp3466/lshp3466.mtx 0.567805 3466 3466 23896 1024 opencl
lshp3466/lshp3466.mtx 0.281289 3466 3466 23896 1024 clgpu
lshp_406/lshp_406.mtx 0.0045256 406 406 2716 1024 native
lshp_406/lshp_406.mtx 0.5173 406 406 2716 1024 opencl
lshp_406/lshp_406.mtx 0.258104 406 406 2716 1024 clgpu
lshp_577/lshp_577.mtx 0.00522619 577 577 3889 1024 native
lshp_577/lshp_577.mtx 0.517092 577 577 3889 1024 opencl
lshp_577/lshp_577.mtx 0.279795 577 577 3889 1024 clgpu
lshp_778/lshp_778.mtx 0.00645919 778 778 5272 1024 native
lshp_778/lshp_778.mtx 0.53752 778 778 5272 1024 opencl
lshp_778/lshp_778.mtx 0.268919 778 778 5272 1024 clgpu
lund_a/lund_a.mtx 0.00563154 147 147 2449 1024 native
lund_a/lund_a.mtx 0.516644 147 147 2449 1024 opencl
lund_a/lund_a.mtx 0.252835 147 147 2449 1024 clgpu
lund_b/lund_b.mtx 0.00599202 147 147 2441 1024 native
lund_b/lund_b.mtx 0.527418 147 147 2441 1024 opencl
lund_b/lund_b.mtx 0.265061 147 147 2441 1024 clgpu
mahindas/mahindas.mtx 0.014525 1258 1258 7682 1024 native
mahindas/mahindas.mtx 0.562131 1258 1258 7682 1024 opencl
mahindas/mahindas.mtx 0.271075 1258 1258 7682 1024 clgpu
mbeacxc/mbeacxc.mtx 0.0695294 496 496 49920 1024 native
mbeacxc/mbeacxc.mtx 0.573997 496 496 49920 1024 opencl
mbeacxc/mbeacxc.mtx 0.298503 496 496 49920 1024 clgpu
mbeaflw/mbeaflw.mtx 0.0695092 496 496 49920 1024 native
mbeaflw/mbeaflw.mtx 0.615682 496 496 49920 1024 opencl
mbeaflw/mbeaflw.mtx 0.29617 496 496 49920 1024 clgpu
mbeause/mbeause.mtx 0.0584834 496 496 41063 1024 native
mbeause/mbeause.mtx 0.597804 496 496 41063 1024 opencl
mbeause/mbeause.mtx 0.285626 496 496 41063 1024 clgpu
mcfe/mcfe.mtx 0.0388396 765 765 24382 1024 native
mcfe/mcfe.mtx 0.541804 765 765 24382 1024 opencl
mcfe/mcfe.mtx 0.289218 765 765 24382 1024 clgpu
nnc1374/nnc1374.mtx 0.0170521 1374 1374 8606 1024 native
nnc1374/nnc1374.mtx 0.537898 1374 1374 8606 1024 opencl
nnc1374/nnc1374.mtx 0.259129 1374 1374 8606 1024 clgpu
nnc261/nnc261.mtx 0.00521436 261 261 1500 1024 native
nnc261/nnc261.mtx 0.524858 261 261 1500 1024 opencl
nnc261/nnc261.mtx 0.26415 261 261 1500 1024 clgpu
nnc666/nnc666.mtx 0.00870641 666 666 4044 1024 native
nnc666/nnc666.mtx 0.530214 666 666 4044 1024 opencl
nnc666/nnc666.mtx 0.265055 666 666 4044 1024 clgpu
nos1/nos1.mtx 0.00156384 237 237 1017 1024 native
nos1/nos1.mtx 0.498691 237 237 1017 1024 opencl
nos1/nos1.mtx 0.267285 237 237 1017 1024 clgpu
nos2/nos2.mtx 0.00498511 957 957 4137 1024 native
nos2/nos2.mtx 0.525233 957 957 4137 1024 opencl
nos2/nos2.mtx 0.276092 957 957 4137 1024 clgpu
nos3/nos3.mtx 0.0227864 960 960 15844 1024 native
nos3/nos3.mtx 0.558594 960 960 15844 1024 opencl
nos3/nos3.mtx 0.278228 960 960 15844 1024 clgpu
nos4/nos4.mtx 0.00133641 100 100 594 1024 native
nos4/nos4.mtx 0.52552 100 100 594 1024 opencl
nos4/nos4.mtx 0.265484 100 100 594 1024 clgpu
nos5/nos5.mtx 0.0119967 468 468 5172 1024 native
nos5/nos5.mtx 0.527405 468 468 5172 1024 opencl
nos5/nos5.mtx 0.271664 468 468 5172 1024 clgpu
nos7/nos7.mtx 0.00736529 729 729 4617 1024 native
nos7/nos7.mtx 0.523784 729 729 4617 1024 opencl
nos7/nos7.mtx 0.270597 729 729 4617 1024 clgpu
orsirr_1/orsirr_1.mtx 0.0123482 1030 1030 6858 1024 native
orsirr_1/orsirr_1.mtx 0.528682 1030 1030 6858 1024 opencl
orsirr_1/orsirr_1.mtx 0.265931 1030 1030 6858 1024 clgpu
orsirr_2/orsirr_2.mtx 0.0101385 886 886 5970 1024 native
orsirr_2/orsirr_2.mtx 0.528279 886 886 5970 1024 opencl
orsirr_2/orsirr_2.mtx 0.274727 886 886 5970 1024 clgpu
orsreg_1/orsreg_1.mtx 0.0174856 2205 2205 14133 1024 native
orsreg_1/orsreg_1.mtx 0.523829 2205 2205 14133 1024 opencl
orsreg_1/orsreg_1.mtx 0.284953 2205 2205 14133 1024 clgpu
plat1919/plat1919.mtx 0.0481728 1919 1919 32399 1024 native
plat1919/plat1919.mtx 0.578256 1919 1919 32399 1024 opencl
plat1919/plat1919.mtx 0.285512 1919 1919 32399 1024 clgpu
plat362/plat362.mtx 0.0105087 362 362 5786 1024 native
plat362/plat362.mtx 0.538765 362 362 5786 1024 opencl
plat362/plat362.mtx 0.276343 362 362 5786 1024 clgpu
plsk1919/plsk1919.mtx 0.0156574 1919 1919 9662 1024 native
plsk1919/plsk1919.mtx 0.538064 1919 1919 9662 1024 opencl
plsk1919/plsk1919.mtx 0.285633 1919 1919 9662 1024 clgpu
plskz362/plskz362.mtx 0.00479758 362 362 1760 1024 native
plskz362/plskz362.mtx 0.534824 362 362 1760 1024 opencl
plskz362/plskz362.mtx 0.259715 362 362 1760 1024 clgpu
pores_1/pores_1.mtx 0.000519317 30 30 180 1024 native
pores_1/pores_1.mtx 0.529836 30 30 180 1024 opencl
pores_1/pores_1.mtx 0.264874 30 30 180 1024 clgpu
pores_3/pores_3.mtx 0.00548489 532 532 3474 1024 native
pores_3/pores_3.mtx 0.527303 532 532 3474 1024 opencl
pores_3/pores_3.mtx 0.261953 532 532 3474 1024 clgpu
psmigr_1/psmigr_1.mtx 1.3981 3140 3140 543162 1024 native
psmigr_1/psmigr_1.mtx 1.41626 3140 3140 543162 1024 opencl
psmigr_1/psmigr_1.mtx 0.778025 3140 3140 543162 1024 clgpu
psmigr_2/psmigr_2.mtx 1.38804 3140 3140 540022 1024 native
psmigr_2/psmigr_2.mtx 1.40824 3140 3140 540022 1024 opencl
psmigr_2/psmigr_2.mtx 0.771009 3140 3140 540022 1024 clgpu
psmigr_3/psmigr_3.mtx 1.36662 3140 3140 543162 1024 native
psmigr_3/psmigr_3.mtx 1.42507 3140 3140 543162 1024 opencl
psmigr_3/psmigr_3.mtx 0.771283 3140 3140 543162 1024 clgpu
rgg010/rgg010.mtx 0.000144569 10 10 76 1024 native
rgg010/rgg010.mtx 0.523648 10 10 76 1024 opencl
rgg010/rgg010.mtx 0.265882 10 10 76 1024 clgpu
saylr1/saylr1.mtx 0.00194093 238 238 1128 1024 native
saylr1/saylr1.mtx 0.528459 238 238 1128 1024 opencl
saylr1/saylr1.mtx 0.259552 238 238 1128 1024 clgpu
saylr3/saylr3.mtx 0.011326 1000 1000 3750 1024 native
saylr3/saylr3.mtx 0.525904 1000 1000 3750 1024 opencl
saylr3/saylr3.mtx 0.268505 1000 1000 3750 1024 clgpu
saylr4/saylr4.mtx 0.0406274 3564 3564 22316 1024 native
saylr4/saylr4.mtx 0.555556 3564 3564 22316 1024 opencl
saylr4/saylr4.mtx 0.280075 3564 3564 22316 1024 clgpu
sherman1/sherman1.mtx 0.0113952 1000 1000 3750 1024 native
sherman1/sherman1.mtx 0.523888 1000 1000 3750 1024 opencl
sherman1/sherman1.mtx 0.261458 1000 1000 3750 1024 clgpu
sherman3/sherman3.mtx 0.0423706 5005 5005 20033 1024 native
sherman3/sherman3.mtx 0.566141 5005 5005 20033 1024 opencl
sherman3/sherman3.mtx 0.289501 5005 5005 20033 1024 clgpu
sherman4/sherman4.mtx 0.0081157 1104 1104 3786 1024 native
sherman4/sherman4.mtx 0.522357 1104 1104 3786 1024 opencl
sherman4/sherman4.mtx 0.262423 1104 1104 3786 1024 clgpu
sherman5/sherman5.mtx 0.0409408 3312 3312 20793 1024 native
sherman5/sherman5.mtx 0.568719 3312 3312 20793 1024 opencl
sherman5/sherman5.mtx 0.30415 3312 3312 20793 1024 clgpu
shl_0/shl_0.mtx 0.00652532 663 663 1687 1024 native
shl_0/shl_0.mtx 0.803419 663 663 1687 1024 opencl
shl_0/shl_0.mtx 0.25782 663 663 1687 1024 clgpu
shl_200/shl_200.mtx 0.00766568 663 663 1726 1024 native
shl_200/shl_200.mtx 0.748517 663 663 1726 1024 opencl
shl_200/shl_200.mtx 0.267696 663 663 1726 1024 clgpu
shl_400/shl_400.mtx 0.00588789 663 663 1712 1024 native
shl_400/shl_400.mtx 0.789443 663 663 1712 1024 opencl
shl_400/shl_400.mtx 0.278528 663 663 1712 1024 clgpu
sstmodel/sstmodel.mtx 0.0668603 3345 3345 22749 1024 native
sstmodel/sstmodel.mtx 0.555996 3345 3345 22749 1024 opencl
sstmodel/sstmodel.mtx 0.269781 3345 3345 22749 1024 clgpu
steam1/steam1.mtx 0.00684744 240 240 3762 1024 native
steam1/steam1.mtx 0.536419 240 240 3762 1024 opencl
steam1/steam1.mtx 0.264579 240 240 3762 1024 clgpu
steam2/steam2.mtx 0.0211658 600 600 13760 1024 native
steam2/steam2.mtx 0.527875 600 600 13760 1024 opencl
steam2/steam2.mtx 0.268597 600 600 13760 1024 clgpu
str_0/str_0.mtx 0.00712319 363 363 2454 1024 native
str_0/str_0.mtx 0.521541 363 363 2454 1024 opencl
str_0/str_0.mtx 0.265794 363 363 2454 1024 clgpu
str_200/str_200.mtx 0.00806592 363 363 3068 1024 native
str_200/str_200.mtx 0.506772 363 363 3068 1024 opencl
str_200/str_200.mtx 0.263944 363 363 3068 1024 clgpu
str_400/str_400.mtx 0.00721071 363 363 3157 1024 native
str_400/str_400.mtx 0.540393 363 363 3157 1024 opencl
str_400/str_400.mtx 0.277712 363 363 3157 1024 clgpu
str_600/str_600.mtx 0.00895045 363 363 3279 1024 native
str_600/str_600.mtx 0.53544 363 363 3279 1024 opencl
str_600/str_600.mtx 0.267766 363 363 3279 1024 clgpu
watt_1/watt_1.mtx 0.0206583 1856 1856 11360 1024 native
watt_1/watt_1.mtx 0.534203 1856 1856 11360 1024 opencl
watt_1/watt_1.mtx 0.272628 1856 1856 11360 1024 clgpu
watt_2/watt_2.mtx 0.0214402 1856 1856 11550 1024 native
watt_2/watt_2.mtx 0.590788 1856 1856 11550 1024 opencl
watt_2/watt_2.mtx 0.283889 1856 1856 11550 1024 clgpu
well1033/well1033.mtx 0.00933938 1033 320 4732 1024 native
well1033/well1033.mtx 0.531495 1033 320 4732 1024 opencl
well1033/well1033.mtx 0.273922 1033 320 4732 1024 clgpu
well1850/well1850.mtx 0.0151074 1850 712 8758 1024 native
well1850/well1850.mtx 0.519596 1850 712 8758 1024 opencl
well1850/well1850.mtx 0.269393 1850 712 8758 1024 clgpu
west0067/west0067.mtx 0.000870341 67 67 294 1024 native
west0067/west0067.mtx 0.522423 67 67 294 1024 opencl
west0067/west0067.mtx 0.256291 67 67 294 1024 clgpu
west0156/west0156.mtx 0.00195763 156 156 371 1024 native
west0156/west0156.mtx 0.521467 156 156 371 1024 opencl
west0156/west0156.mtx 0.26631 156 156 371 1024 clgpu
west0167/west0167.mtx 0.00151019 167 167 507 1024 native
west0167/west0167.mtx 0.526889 167 167 507 1024 opencl
west0167/west0167.mtx 0.266427 167 167 507 1024 clgpu
west0381/west0381.mtx 0.00342407 381 381 2157 1024 native
west0381/west0381.mtx 0.515019 381 381 2157 1024 opencl
west0381/west0381.mtx 0.266662 381 381 2157 1024 clgpu
west0479/west0479.mtx 0.00627652 479 479 1910 1024 native
west0479/west0479.mtx 0.529067 479 479 1910 1024 opencl
west0479/west0479.mtx 0.263755 479 479 1910 1024 clgpu
west0497/west0497.mtx 0.00471544 497 497 1727 1024 native
west0497/west0497.mtx 0.54184 497 497 1727 1024 opencl
west0497/west0497.mtx 0.277024 497 497 1727 1024 clgpu
west0655/west0655.mtx 0.00719662 655 655 2854 1024 native
west0655/west0655.mtx 0.532322 655 655 2854 1024 opencl
west0655/west0655.mtx 0.258271 655 655 2854 1024 clgpu
west0989/west0989.mtx 0.00851321 989 989 3537 1024 native
west0989/west0989.mtx 0.532556 989 989 3537 1024 opencl
west0989/west0989.mtx 0.278549 989 989 3537 1024 clgpu
west1505/west1505.mtx 0.0121419 1505 1505 5445 1024 native
west1505/west1505.mtx 0.525246 1505 1505 5445 1024 opencl
west1505/west1505.mtx 0.261153 1505 1505 5445 1024 clgpu
west2021/west2021.mtx 0.0156337 2021 2021 7353 1024 native
west2021/west2021.mtx 0.534324 2021 2021 7353 1024 opencl
west2021/west2021.mtx 0.271355 2021 2021 7353 1024 clgpu
will57/will57.mtx 0.000562534 57 57 281 1024 native
will57/will57.mtx 0.518292 57 57 281 1024 opencl
will57/will57.mtx 0.257642 57 57 281 1024 clgpu
wm1/wm1.mtx 0.00519058 207 277 2909 1024 native
wm1/wm1.mtx 0.549562 207 277 2909 1024 opencl
wm1/wm1.mtx 0.267841 207 277 2909 1024 clgpu
wm2/wm2.mtx 0.00525169 207 260 2942 1024 native
wm2/wm2.mtx 0.547604 207 260 2942 1024 opencl
wm2/wm2.mtx 0.259069 207 260 2942 1024 clgpu
wm3/wm3.mtx 0.00547369 207 260 2948 1024 native
wm3/wm3.mtx 0.527218 207 260 2948 1024 opencl
wm3/wm3.mtx 0.262371 207 260 2948 1024 clgpu
young1c/young1c.mtx 0.00469059 841 841 4089 1024 native
young1c/young1c.mtx 0.536194 841 841 4089 1024 opencl
young1c/young1c.mtx 0.265481 841 841 4089 1024 clgpu
young2c/young2c.mtx 0.00533655 841 841 4089 1024 native
young2c/young2c.mtx 0.52786 841 841 4089 1024 opencl
young2c/young2c.mtx 0.257637 841 841 4089 1024 clgpu
young3c/young3c.mtx 0.00833872 841 841 3988 1024 native
young3c/young3c.mtx 0.528894 841 841 3988 1024 opencl
young3c/young3c.mtx 0.27271 841 841 3988 1024 clgpu
young4c/young4c.mtx 0.00560367 841 841 4089 1024 native
young4c/young4c.mtx 0.535625 841 841 4089 1024 opencl
young4c/young4c.mtx 0.259902 841 841 4089 1024 clgpu
zenios/zenios.mtx 0.0636822 2873 2873 27191 1024 native
zenios/zenios.mtx 0.584823 2873 2873 27191 1024 opencl
zenios/zenios.mtx 0.30321 2873 2873 27191 1024 clgpu
onetone2/onetone2.mtx 1.18044 36057 36057 227628 1024 native
onetone2/onetone2.mtx 1.1551 36057 36057 227628 1024 opencl
onetone2/onetone2.mtx 0.589754 36057 36057 227628 1024 clgpu
pre2/pre2.mtx 22.7841 659033 659033 5959282 1024 native
pre2/pre2.mtx 14.0844 659033 659033 5959282 1024 opencl
pre2/pre2.mtx 7.15379 659033 659033 5959282 1024 clgpu
twotone/twotone.mtx 4.68647 120750 120750 1224224 1024 native
twotone/twotone.mtx 3.21842 120750 120750 1224224 1024 opencl
twotone/twotone.mtx 1.81823 120750 120750 1224224 1024 clgpu
epb0/epb0.mtx 0.00952495 1794 1794 7764 1024 native
epb0/epb0.mtx 0.537041 1794 1794 7764 1024 opencl
epb0/epb0.mtx 0.272272 1794 1794 7764 1024 clgpu
epb1/epb1.mtx 0.141917 14734 14734 95053 1024 native
epb1/epb1.mtx 0.736472 14734 14734 95053 1024 opencl
epb1/epb1.mtx 0.366101 14734 14734 95053 1024 clgpu
epb2/epb2.mtx 0.60167 25228 25228 175027 1024 native
epb2/epb2.mtx 0.965775 25228 25228 175027 1024 opencl
epb2/epb2.mtx 0.472553 25228 25228 175027 1024 clgpu
epb3/epb3.mtx 1.83327 84617 84617 463625 1024 native
epb3/epb3.mtx 1.60083 84617 84617 463625 1024 opencl
epb3/epb3.mtx 1.06162 84617 84617 463625 1024 clgpu
af23560/af23560.mtx 1.6587 23560 23560 484256 1024 native
af23560/af23560.mtx 1.41354 23560 23560 484256 1024 opencl
af23560/af23560.mtx 0.776562 23560 23560 484256 1024 clgpu
bfwa398/bfwa398.mtx 0.00957044 398 398 3678 1024 native
bfwa398/bfwa398.mtx 0.512962 398 398 3678 1024 opencl
bfwa398/bfwa398.mtx 0.261335 398 398 3678 1024 clgpu
bfwa782/bfwa782.mtx 0.0151327 782 782 7514 1024 native
bfwa782/bfwa782.mtx 0.52227 782 782 7514 1024 opencl
bfwa782/bfwa782.mtx 0.273689 782 782 7514 1024 clgpu
bfwb398/bfwb398.mtx 0.00622798 398 398 2910 1024 native
bfwb398/bfwb398.mtx 0.532624 398 398 2910 1024 opencl
bfwb398/bfwb398.mtx 0.262415 398 398 2910 1024 clgpu
bfwb62/bfwb62.mtx 0.00129091 62 62 342 1024 native
bfwb62/bfwb62.mtx 0.522815 62 62 342 1024 opencl
bfwb62/bfwb62.mtx 0.261773 62 62 342 1024 clgpu
bfwb782/bfwb782.mtx 0.00939743 782 782 5982 1024 native
bfwb782/bfwb782.mtx 0.524004 782 782 5982 1024 opencl
bfwb782/bfwb782.mtx 0.274941 782 782 5982 1024 clgpu
bwm200/bwm200.mtx 0.00120423 200 200 796 1024 native
bwm200/bwm200.mtx 0.523802 200 200 796 1024 opencl
bwm200/bwm200.mtx 0.261217 200 200 796 1024 clgpu
bwm2000/bwm2000.mtx 0.00937278 2000 2000 7996 1024 native
bwm2000/bwm2000.mtx 0.536753 2000 2000 7996 1024 opencl
bwm2000/bwm2000.mtx 0.280935 2000 2000 7996 1024 clgpu
